MainTopic	Subgroup	Difficulty	Title	Slug	Source	Link
Dynamic Programming Level 1	2 Dimensional DP	Medium	Dice Roll Simulation	dice-roll-simulation	leetcode	https://leetcode.com/problems/dice-roll-simulation/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Number of Strings Which Can Be Rearranged to Contain Substring	number-of-strings-which-can-be-rearranged-to-contain-substring	leetcode	https://leetcode.com/problems/number-of-strings-which-can-be-rearranged-to-contain-substring/description/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Frog Jump	frog-jump	leetcode	https://leetcode.com/problems/frog-jump/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Best Time to Buy and Sell Stock II	best-time-to-buy-and-sell-stock-ii	leetcode	https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii/description/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Best Time to Buy and Sell Stock III	best-time-to-buy-and-sell-stock-iii	leetcode	https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/description/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Best Time to Buy and Sell Stock IV	best-time-to-buy-and-sell-stock-iv	leetcode	https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Freedom Trail	freedom-trail	leetcode	https://leetcode.com/problems/freedom-trail/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Number of Music Playlists	number-of-music-playlists	leetcode	https://leetcode.com/problems/number-of-music-playlists/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Count Vowels Permutation	count-vowels-permutation	leetcode	https://leetcode.com/problems/count-vowels-permutation/
Dynamic Programming Level 1	2 Dimensional DP	Medium	Best Time to Buy and Sell Stock with Transaction Fee	best-time-to-buy-and-sell-stock-with-transaction-fee	leetcode	https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Minimum Distance to Type a Word Using Two Fingers	minimum-distance-to-type-a-word-using-two-fingers	leetcode	https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Minimum Difficulty of a Job Schedule	minimum-difficulty-of-a-job-schedule	leetcode	https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule/
Dynamic Programming Level 1	2 Dimensional DP	Medium	Best Time to Buy and Sell Stock with Cooldown	best-time-to-buy-and-sell-stock-with-cooldown	leetcode	https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Number of Ways to Paint N \xd7 3 Grid	number-of-ways-to-paint-n-3-grid	leetcode	https://leetcode.com/problems/number-of-ways-to-paint-n-3-grid/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Build Array Where You Can Find The Maximum Exactly K Comparisons	build-array-where-you-can-find-the-maximum-exactly-k-comparisons	leetcode	https://leetcode.com/problems/build-array-where-you-can-find-the-maximum-exactly-k-comparisons/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Number of Ways of Cutting a Pizza	number-of-ways-of-cutting-a-pizza	leetcode	https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Paint House III	paint-house-iii	leetcode	https://leetcode.com/problems/paint-house-iii/
Dynamic Programming Level 1	2 Dimensional DP	Hard	Count All Possible Routes	count-all-possible-routes	leetcode	https://leetcode.com/problems/count-all-possible-routes/
Dynamic Programming Level 1	DP On Grid	Medium	Geek's Training		gfg	https://www.geeksforgeeks.org/problems/geeks-training/1
Dynamic Programming Level 1	DP On Grid	Medium	Unique Paths	unique-paths	leetcode	https://leetcode.com/problems/unique-paths/
Dynamic Programming Level 1	DP On Grid	Medium	Unique Paths II	unique-paths-ii	leetcode	https://leetcode.com/problems/unique-paths-ii/
Dynamic Programming Level 1	DP On Grid	Medium	Minimum Path Sum	minimum-path-sum	leetcode	https://leetcode.com/problems/minimum-path-sum/
Dynamic Programming Level 1	DP On Grid	Medium	Maximum Non Negative Product in a Matrix	maximum-non-negative-product-in-a-matrix	leetcode	https://leetcode.com/problems/maximum-non-negative-product-in-a-matrix/
Dynamic Programming Level 1	DP On Grid	Medium	Maximum Difference Score in a Grid	maximum-difference-score-in-a-grid	leetcode	https://leetcode.com/problems/maximum-difference-score-in-a-grid/description/
Dynamic Programming Level 1	DP On Grid	Medium	Minimum Number of Operations to Satisfy Conditions	minimum-number-of-operations-to-satisfy-conditions	leetcode	https://leetcode.com/problems/minimum-number-of-operations-to-satisfy-conditions/description/
Dynamic Programming Level 1	DP On Grid	Medium	Maximum Number of Moves in a Grid	maximum-number-of-moves-in-a-grid	leetcode	https://leetcode.com/problems/maximum-number-of-moves-in-a-grid/description/
Dynamic Programming Level 1	DP On Grid	Medium	Where Will the Ball Fall	where-will-the-ball-fall	leetcode	https://leetcode.com/problems/where-will-the-ball-fall/
Dynamic Programming Level 1	DP On Grid	Hard	Dungeon Game	dungeon-game	leetcode	https://leetcode.com/problems/dungeon-game/
Dynamic Programming Level 1	DP On Grid	Hard	Cherry Pickup	cherry-pickup	leetcode	https://leetcode.com/problems/cherry-pickup/
Dynamic Programming Level 1	DP On Grid	Hard	Number of Paths with Max Score	number-of-paths-with-max-score	leetcode	https://leetcode.com/problems/number-of-paths-with-max-score/
Dynamic Programming Level 1	DP On Grid	Hard	Cherry Pickup II	cherry-pickup-ii	leetcode	https://leetcode.com/problems/cherry-pickup-ii/
Dynamic Programming Level 1	DP On Grid	Hard	Minimum Falling Path Sum II	minimum-falling-path-sum-ii	leetcode	https://leetcode.com/problems/minimum-falling-path-sum-ii/
Dynamic Programming Level 1	DP On Grid	Medium	Out of Boundary Paths	out-of-boundary-paths	leetcode	https://leetcode.com/problems/out-of-boundary-paths/
Dynamic Programming Level 1	DP On Grid	Medium	Minimum Falling Path Sum	minimum-falling-path-sum	leetcode	https://leetcode.com/problems/minimum-falling-path-sum/
Dynamic Programming Level 1	Knapsack DP	Medium	Knapsack - 1		atcoder	https://atcoder.jp/contests/dp/tasks/dp_d
Dynamic Programming Level 1	Knapsack DP	Medium	Knapsack - 2		atcoder	https://atcoder.jp/contests/dp/tasks/dp_e
Dynamic Programming Level 1	Knapsack DP	Medium	Ones and Zeroes	ones-and-zeroes	leetcode	https://leetcode.com/problems/ones-and-zeroes/
Dynamic Programming Level 1	Knapsack DP	Medium	Target Sum	target-sum	leetcode	https://leetcode.com/problems/target-sum/
Dynamic Programming Level 1	Knapsack DP	Medium	2 Keys Keyboard	2-keys-keyboard	leetcode	https://leetcode.com/problems/2-keys-keyboard/
Dynamic Programming Level 1	Knapsack DP	Medium	Best Team With No Conflicts	best-team-with-no-conflicts	leetcode	https://leetcode.com/problems/best-team-with-no-conflicts/
Dynamic Programming Level 1	Knapsack DP	Medium	Shopping Offers	shopping-offers	leetcode	https://leetcode.com/problems/shopping-offers/
Dynamic Programming Level 1	Knapsack DP	Medium	Minimum Number of Coins for Fruits	minimum-number-of-coins-for-fruits	leetcode	https://leetcode.com/problems/minimum-number-of-coins-for-fruits/description/
Dynamic Programming Level 1	Knapsack DP	Medium	Last Stone Weight II	last-stone-weight-ii	leetcode	https://leetcode.com/problems/last-stone-weight-ii/
Dynamic Programming Level 1	Knapsack DP	Medium	Rod Cutting		gfg	https://www.geeksforgeeks.org/problems/rod-cutting0840/1
Dynamic Programming Level 1	Knapsack DP	Medium	Filling Bookcase Shelves	filling-bookcase-shelves	leetcode	https://leetcode.com/problems/filling-bookcase-shelves/description/
Dynamic Programming Level 1	Knapsack DP	Medium	Video Stitching	video-stitching	leetcode	https://leetcode.com/problems/video-stitching/
Dynamic Programming Level 1	Knapsack DP	Hard	Maximize Total Cost of Alternating Subarrays	maximize-total-cost-of-alternating-subarrays	leetcode	https://leetcode.com/problems/maximize-total-cost-of-alternating-subarrays/description/
Dynamic Programming Level 1	Knapsack DP	Hard	Pizza With 3n Slices	pizza-with-3n-slices	leetcode	https://leetcode.com/problems/pizza-with-3n-slices/
Dynamic Programming Level 1	Knapsack DP	Hard	Minimum Swaps To Make Sequences Increasing	minimum-swaps-to-make-sequences-increasing	leetcode	https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing/
Dynamic Programming Level 1	Knapsack DP	Hard	Profitable Schemes	profitable-schemes	leetcode	https://leetcode.com/problems/profitable-schemes/
Dynamic Programming Level 1	Knapsack DP	Hard	Reducing Dishes	reducing-dishes	leetcode	https://leetcode.com/problems/reducing-dishes/
Dynamic Programming Level 1	Knapsack DP	Hard	Find Number of Ways to Reach the K-th Stair	find-number-of-ways-to-reach-the-k-th-stair	leetcode	https://leetcode.com/problems/find-number-of-ways-to-reach-the-k-th-stair/
Dynamic Programming Level 1	Knapsack DP	Hard	Find the Sum of Subsequence Powers	find-the-sum-of-subsequence-powers	leetcode	https://leetcode.com/problems/find-the-sum-of-subsequence-powers/description/
Dynamic Programming Level 1	Knapsack DP	Hard	Count of Sub-Multisets With Bounded Sum	count-of-sub-multisets-with-bounded-sum	leetcode	https://leetcode.com/problems/count-of-sub-multisets-with-bounded-sum/description/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Longest Increasing Subsequence	longest-increasing-subsequence	leetcode	https://leetcode.com/problems/longest-increasing-subsequence/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Printing Longest Increasing Subsequence		gfg	https://www.geeksforgeeks.org/problems/printing-longest-increasing-subsequence/0
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Number of Longest Increasing Subsequence	number-of-longest-increasing-subsequence	leetcode	https://leetcode.com/problems/number-of-longest-increasing-subsequence/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Largest Divisible Subset	largest-divisible-subset	leetcode	https://leetcode.com/problems/largest-divisible-subset/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Longest Unequal Adjacent Groups Subsequence II	longest-unequal-adjacent-groups-subsequence-ii	leetcode	https://leetcode.com/problems/longest-unequal-adjacent-groups-subsequence-ii/description/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Max Sum Increasing Subsequence		gfg	https://www.geeksforgeeks.org/problems/maximum-sum-increasing-subsequence4749/1
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Find the Maximum Length of Valid Subsequence II	find-the-maximum-length-of-valid-subsequence-ii	leetcode	https://leetcode.com/problems/find-the-maximum-length-of-valid-subsequence-ii/description/
Dynamic Programming Level 1	Longest Increasing Subsequence	Medium	Wiggle Subsequence	wiggle-subsequence	leetcode	https://leetcode.com/problems/wiggle-subsequence/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Find the Count of Monotonic Pairs I	find-the-count-of-monotonic-pairs-i	leetcode	https://leetcode.com/problems/find-the-count-of-monotonic-pairs-i/description/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Russian Doll Envelopes	russian-doll-envelopes	leetcode	https://leetcode.com/problems/russian-doll-envelopes/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Delete Columns to Make Sorted III	delete-columns-to-make-sorted-iii	leetcode	https://leetcode.com/problems/delete-columns-to-make-sorted-iii/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Minimum Number of Removals to Make Mountain Array	minimum-number-of-removals-to-make-mountain-array	leetcode	https://leetcode.com/problems/minimum-number-of-removals-to-make-mountain-array/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Maximum Height by Stacking Cuboids	maximum-height-by-stacking-cuboids	leetcode	https://leetcode.com/problems/maximum-height-by-stacking-cuboids/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Maximum Length of Pair Chain	maximum-length-of-pair-chain	leetcode	https://leetcode.com/problems/maximum-length-of-pair-chain/
Dynamic Programming Level 1	Longest Increasing Subsequence	Hard	Make Array Strictly Increasing	make-array-strictly-increasing	leetcode	https://leetcode.com/problems/make-array-strictly-increasing/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Longest Common Subsequence	longest-common-subsequence	leetcode	https://leetcode.com/problems/longest-common-subsequence/
Dynamic Programming Level 1	Longest Common Subsequence	Hard	Print all LCS sequences		gfg	https://www.geeksforgeeks.org/problems/print-all-lcs-sequences3413/1
Dynamic Programming Level 1	Longest Common Subsequence	Theory	Count Common Subsequence in Two Strings		gfg	https://www.geeksforgeeks.org/count-common-subsequence-in-two-strings/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Delete operation for two strings	delete-operation-for-two-strings	leetcode	https://leetcode.com/problems/delete-operation-for-two-strings/description/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Longest Palindromic Substring	longest-palindromic-substring	leetcode	https://leetcode.com/problems/longest-palindromic-substring/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Longest Palindromic Subsequence	longest-palindromic-subsequence	leetcode	https://leetcode.com/problems/longest-palindromic-subsequence/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Maximum Length of Repeated Subarray	maximum-length-of-repeated-subarray	leetcode	https://leetcode.com/problems/maximum-length-of-repeated-subarray/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Edit Distance	edit-distance	leetcode	https://leetcode.com/problems/edit-distance/
Dynamic Programming Level 1	Longest Common Subsequence	Medium	Interleaving String	interleaving-string	leetcode	https://leetcode.com/problems/interleaving-string/
Dynamic Programming Level 1	Longest Common Subsequence	Hard	Regular Expression Matching	regular-expression-matching	leetcode	https://leetcode.com/problems/regular-expression-matching/
Dynamic Programming Level 1	Longest Common Subsequence	Hard	Wildcard Matching	wildcard-matching	leetcode	https://leetcode.com/problems/wildcard-matching/
Dynamic Programming Level 1	Longest Common Subsequence	Hard	Shortest Common Supersequence	shortest-common-supersequence	leetcode	https://leetcode.com/problems/shortest-common-supersequence/
Dynamic Programming Level 1	Longest Common Subsequence	Hard	Minimum Insertion Steps to Make a String Palindrome	minimum-insertion-steps-to-make-a-string-palindrome	leetcode	https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/
